from_ba_id,from_gf_id,to_ba_id,to_gf_id
8de97fb5-e859-4f21-b2fa-3c2bd0967fcc,,6d63693c-592d-4da5-88d8-7125832cbd76,
8dfe67fc-f2f1-47e9-8e3e-c615bdeea98b,,20090bf4-868e-431b-974c-ab9be5bbdb5f,
8fde8fae-4a39-4efb-ae21-00e32ba69a45,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
9117fdeb-e66c-40e0-87c6-b629c33196f4,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
9284a7ed-c1f2-4099-917a-feee73ee411e,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
941c2b97-f036-40de-ac3a-406005861e3b,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
95bbcdcc-1833-43af-9202-dd12bd3968f2,,6d63693c-592d-4da5-88d8-7125832cbd76,
9745bb46-f8a8-4d08-b58a-6e1c4dca85d6,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
982adc9d-472e-4c9c-820d-f8a4e4fe4ebc,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
992d1464-3604-4383-b49d-41d17d5758b9,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
99ef76e6-ee69-41ef-acb1-5eb12001bdc2,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
9a09ac4e-9641-4125-9d0f-56616dca77df,,23a1cb26-5cff-49fe-923d-cecd75de7547,
9a23a972-cefa-4827-9636-41f8e5a73b77,,995f68d0-2dec-4e22-916a-cf1f44c1663b,
9bfed2f3-6be5-4a67-9683-e7097b692373,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
9c477221-ab35-48f6-ac9f-3b6ca4ac3a05,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
9d973ef8-e1bf-4b36-8ed0-043f30cbbb80,,af6c43fd-0f41-4103-8ad5-8d1191bd4c9f,
9f06b993-7708-43f1-9886-41323155091b,,4acaa53b-7ec9-4abd-bb4a-1d96b6224c0d,
9f424659-9e93-43f0-a83b-14eb41c9d253,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
9f6436ae-e654-4845-a853-85344a2f8675,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
a1210afb-a322-47ce-a32d-3213213f1b05,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
a36b36c6-1f9f-4aa1-922c-61e74c786187,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
a52a29d8-5569-48d0-bc3d-fbad447ea6d6,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
a6684ba6-9723-474f-9d03-73f24b126c56,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
a682d56f-1088-42cc-9e8b-f35362727987,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
a6859212-389d-4f18-9767-9ccfc20e6afb,,cbe35e54-4536-4a2d-8ded-8e831625bfd9,
a769ae7f-afb0-4d84-a915-b7ac7079b771,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
a7d01aad-e061-4d34-a5a6-9b347e0300e3,,88d79d42-3fef-48ab-887e-dae60ae9072a,
a7e55b3a-5d02-42e4-bb23-c13f2a78e22e,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
a80b77cb-2300-4566-b24c-68c0e1f70d0e,,6d63693c-592d-4da5-88d8-7125832cbd76,
a81dc2ce-99cd-4937-b06b-283ab18f0cc0,,e1272775-11a6-4f60-9054-956567a961df,
a82b807a-e5f5-481a-9b9d-a6c9663f9bcf,,edbc586e-8499-4d31-9025-d15f2648f1fb,
a832ccb5-cf11-48c2-b0d3-e3bc2e15034a,,6d63693c-592d-4da5-88d8-7125832cbd76,
a9d352e2-b742-4f3d-9548-ea534df60d3c,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
aa56c701-25a2-4afe-a673-b31b4edba3cf,,e3ea5520-1e7f-41c6-a141-6c27327b56a1,
aa9d685f-4d61-425d-af04-71f060eef923,,108ff93e-9191-42bf-b502-3a437407b22a,
ab6d461a-6004-4675-8d42-cf63f405c7eb,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
aba6469c-84f4-46b5-acc0-45c39d6d200a,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
abc07859-511a-47ee-9e6f-8537fff36be1,,4acaa53b-7ec9-4abd-bb4a-1d96b6224c0d,
abde283f-5dd4-4a67-bc0b-e7403ad9c517,,d9086647-3a82-4634-97bc-6e10347af39b,
ac047ce6-29d8-4449-b12c-73596dbe12cf,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
ac083cae-92d3-4dda-a581-f4a4f1907648,,108ff93e-9191-42bf-b502-3a437407b22a,
ac19a49c-675e-41fa-a86c-3e482fb186ea,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
ac1ef5e0-e022-4b76-a4be-230db922fac9,,70407def-b048-49d4-9a43-3eb0021f7b68,
ac80a65f-d18b-4066-8162-2f3624f40e90,,656169f6-2344-423c-845d-9d4c1d14d69d,
aee51139-56b0-43e4-91fb-f7238b6d4db7,,3218e7ea-8827-4262-96a1-104e5ec50ffc,
af36139c-44a5-4517-83ef-2279a787fb16,,108ff93e-9191-42bf-b502-3a437407b22a,
b04b56be-1217-43ff-b667-3748a1aebb7a,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
b05577ed-b824-4d32-b934-11becd28a2de,,d41cc126-63b8-4fa7-88d6-9b9b7648ba80,
b09cfc80-dd4e-421e-a8ff-c456752f6dc2,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
b10513e5-e5c9-47ab-bef0-2c42b4b9d8b4,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
b1b917a4-df2c-4394-8aa1-e9b480b77cc4,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
b1c9f93c-43e6-452b-977f-4446070aa302,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
b345a2cc-aa56-4752-97e9-b789afb8a4ea,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
b3648d32-d1fd-4ebe-a4e7-20c34c079d98,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
b3b04bf8-b38a-420b-abbb-4ac3d7324d89,,4acaa53b-7ec9-4abd-bb4a-1d96b6224c0d,
b401b526-6d2f-4f6a-8cc1-10051e0623ff,,da1dfe78-f982-4b09-81ae-b38d328bd85e,
b4382596-8bea-41ef-8c09-2b5873581e5a,,51558178-d2da-44ed-905b-db6976f6aa76,
b43bd5eb-e933-4a93-b054-9abc3082de65,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
b48e2e20-61af-435f-9a94-b8ebce9068a3,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
b4c17d65-c779-462e-b9b5-889e009ea737,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
b62fd524-466f-46af-8afa-7cc9635f00da,,f4df7abd-3d51-42fb-8cab-5102b95fad8e,
b651065c-5585-405b-b02b-e82ac86419a1,,6d63693c-592d-4da5-88d8-7125832cbd76,
b7aade0a-8de3-4a00-a37c-deb65e5188a7,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
b8c4efbb-9c72-4711-afa7-869e44a13f1f,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
bac288e5-9e7b-454b-9552-27714f04df53,,053de64e-a2b9-40b6-b566-cf3a5e95e267,
bb22e0a4-d058-4a34-a125-3630584aa094,,6d63693c-592d-4da5-88d8-7125832cbd76,
bb66bc16-75ee-4bb5-b92c-99e8e7b76466,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
bf746b40-4180-4a7c-a688-284c3ae5de7a,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
c0d80c78-83b0-4b05-b552-ee69cb816d47,,4acaa53b-7ec9-4abd-bb4a-1d96b6224c0d,
c0edb46c-41dd-4d24-b1a1-855c1d3ad7d2,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
c0f0ee39-58b1-4304-961e-6729dd8567d3,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
c13b18b0-b0cb-4f1a-b6fc-91f42100afaf,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
c142a7f2-5047-4eb8-b2f1-c7ef85ee2ac5,,5f926f95-6cb8-46a5-9ff4-6777d33964e0,
c212d193-6461-4975-bbd5-76454bcacc96,,4acaa53b-7ec9-4abd-bb4a-1d96b6224c0d,
c29106ed-e055-4dc9-93fb-cb129b134018,,e5e686e5-5f55-499c-ab8e-dc8aa79db5c4,
c312d18f-fefc-47cb-b5be-a5814e556b12,,748cb267-f47c-4920-b5b0-39109ade448f,
c387ca1c-b18c-4e18-8ed6-c9d0c1b8e8a8,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
c3d8e8ed-28c3-43c0-aa94-c12d9d2dc05a,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
c52c7acb-39a9-4849-8546-60b39fd3a2a8,,748cb267-f47c-4920-b5b0-39109ade448f,
c5ba1d97-7847-4490-9a3d-ff360ee901de,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
c6addf10-04d9-483e-b127-792c8c46812d,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
c72bf3d9-e291-43f1-9e8d-d1efb4d8dbd7,,f4df7abd-3d51-42fb-8cab-5102b95fad8e,
c765d8f0-4641-408b-88d6-f4143ddc35db,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
c790af84-592d-4dcc-a587-2cfb14d4646e,,22e2002e-0d55-4a43-88b3-caf04dbf874f,
c856eacf-7ec9-47b5-b176-1e7ac3a5e96a,,4acaa53b-7ec9-4abd-bb4a-1d96b6224c0d,
c9c20002-a7fd-4746-8d6e-6d5790ecd6b2,,5f1f7956-bc21-4bfd-a409-9740e614b2ac,
ca7fffd2-4f88-4eb8-a7c2-76f960b829e1,,748cb267-f47c-4920-b5b0-39109ade448f,
cbe18632-4792-458e-a0e2-247633efbec4,,f6f3b5cf-7bc6-483a-8ef7-0c41a6672be2,
cc92c3d9-3cde-495c-9a6a-50076fa063ac,,edbc586e-8499-4d31-9025-d15f2648f1fb,
cd63c27d-8444-44cc-bf2e-9931c04a2361,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
cd8978e0-b986-4853-99f8-231f22eb8a04,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
cdc9cefd-8e5f-473f-acd4-21815febea72,,9cd8176f-b5b4-474e-87bc-f2744338fe00,
ce4d4d15-cffc-439a-aaa1-e1a48bf25eb0,,8672775c-9167-42bd-b885-f1807f9ac9a4,
ce76d65c-0972-4d5b-9fb5-54d38f1dcbe6,,d9086647-3a82-4634-97bc-6e10347af39b,
ce796fda-508d-40ad-9c96-57b32423f9f7,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
cec2b2df-ba65-4634-b371-75ad63428f26,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
cfc9f459-082a-4f9a-b32a-b5fe45772b59,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
cfd645e3-c60e-4842-b3ec-97f50684df0e,,88d79d42-3fef-48ab-887e-dae60ae9072a,
d03e2f70-8c6d-4ca0-bb07-c0860a74461f,,e5e686e5-5f55-499c-ab8e-dc8aa79db5c4,
d1d7eb33-cc43-433f-9ca7-8fbe50a63277,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
d24f3c52-4f1b-43e2-ac42-9c7b42a4f7b8,,63f29fbf-76db-4a6b-9559-dfb7277ba6b5,
d4899f32-d898-472f-ab86-60a42f9509d3,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
d6906cd8-7c35-477d-8bd8-bb9108957ae8,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
d6d74742-d8ed-4954-b164-fc6607c3efa9,,e5e686e5-5f55-499c-ab8e-dc8aa79db5c4,
d92c3eba-880f-4959-98de-ae43933b900d,,88d79d42-3fef-48ab-887e-dae60ae9072a,
d932b38e-8f39-407c-968e-b8401bb1ddc3,,c3ffe279-fb7b-499e-8fb8-b26403c80710,
daf191b3-f59f-490b-93e9-175cfed7724e,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
db86ae28-c260-4f5e-884c-a53bfd10ca98,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
dc001102-e0ee-4807-bdc7-ce8d18232d0e,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
dcb64e93-80b1-4e60-a2ec-07489d0cd839,,2b55697f-f26e-433e-9070-f1fe9748bf7b,
dd836305-6c6d-4a07-b3cc-9d20fc4899c4,,da1dfe78-f982-4b09-81ae-b38d328bd85e,
de352349-e792-43a2-808f-0fc4f501783d,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
de5d6946-6d36-4b06-93fe-103a6107ba12,,51558178-d2da-44ed-905b-db6976f6aa76,
de681301-f8f9-4e0b-b99f-19cdd2e76e15,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
debeddf2-6aaf-42f0-a506-535998922712,,995f68d0-2dec-4e22-916a-cf1f44c1663b,
df88a39f-9381-4d12-90a3-d2ec34042061,,cbe35e54-4536-4a2d-8ded-8e831625bfd9,
e00b1b7a-0871-4a01-9007-fc464c6ad18c,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
e08d8749-872b-43ce-967c-00fb588c2df9,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
e1497d38-2c78-42a5-aa95-57382a91030d,,22e2002e-0d55-4a43-88b3-caf04dbf874f,
e23d5aba-c6f6-453b-8311-da1f132d6898,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
e42d5e64-b311-4290-968f-5288a7b4b220,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
e45deb07-3df4-4607-aa55-8bdceaf467ab,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
e47426c2-b0e8-4058-b420-de06100b5151,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
e5e55a56-160b-406b-bd13-444aee213e99,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
e5e686e5-5f55-499c-ab8e-dc8aa79db5c4,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
e6d5e0ac-be0e-41b0-9b4d-239abd8317d7,,108ff93e-9191-42bf-b502-3a437407b22a,
e71eea11-ad6e-4ee0-a47c-4c3ff7a6964b,,e3ea5520-1e7f-41c6-a141-6c27327b56a1,
e843a315-fda7-4d97-8f22-ffdb73034199,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
e99ca6ad-a371-4db5-8298-71995b7aa274,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
ea1be4a2-28c5-4f3f-a7fc-e3598c5114ac,,f4df7abd-3d51-42fb-8cab-5102b95fad8e,
ea24a5b8-a64a-4ee2-8eeb-4afd2254db86,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
ead492fc-fab6-4bcf-905a-50e48df34306,,e3ea5520-1e7f-41c6-a141-6c27327b56a1,
eaebab16-9d01-4723-b120-6239314826ab,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
eb7d15bc-400b-43ea-92e9-099709b80d1c,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
ec76196c-028c-41d5-bfc7-2998b8627a65,,5f1f7956-bc21-4bfd-a409-9740e614b2ac,
ec8b8237-d03f-4373-a92b-3c0cfc903711,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
ecc83aed-4cc2-4aa8-9efd-8570d10343c2,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
ed69cfb2-51f1-4e58-943f-868c86144f8f,,c91dee81-7cb4-410b-bfce-52d98b67732f,
ed6e6e7f-6636-4579-9f63-db44908af23c,,050c0689-0b01-4a6c-afbf-a5d3ca39c310,
ed845b8e-4be9-4cb3-8ace-fcb7410a5381,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,
f05b022a-7158-42b9-a592-82418a7a8578,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
f0f8c511-69b9-4bc6-9d54-af9dec4e82bf,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
f1c37a46-327b-4bc7-b2c1-8c1d26b14da8,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
f1e7753f-b4d1-418c-861e-fcfcbc3f4d8a,,6439edbc-f43a-485f-81b3-e64246c4fc90,
f200ecbf-46fa-4b19-b8c4-b91028460a5d,,e1272775-11a6-4f60-9054-956567a961df,
f2025774-f694-4c15-8725-c4dcbdb01cf4,,9cd8176f-b5b4-474e-87bc-f2744338fe00,
f253df74-e8c1-4545-9697-675eb34f4d0c,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
f2d44004-9acc-4aa6-9d09-d662a45fa1fe,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
f5bc01df-3c08-4e3d-8edf-76f536675736,,da1dfe78-f982-4b09-81ae-b38d328bd85e,
f61f5b01-9ebd-4f05-9e31-7d14d6fdff49,,e5e686e5-5f55-499c-ab8e-dc8aa79db5c4,
f7159ae5-d627-4b4f-87a6-521fc36119e0,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
f76a7fb3-ec62-465e-a07c-aac3e0936d71,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
f87eae02-9123-4931-98a0-8d635670a46b,,e5e686e5-5f55-499c-ab8e-dc8aa79db5c4,
f9480d47-b287-4151-87bc-82377a35651b,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,
f9c8f05d-ec7a-4945-a807-6d2ab9bed7c3,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
fae1c0c3-05ba-43e0-86f0-5e55ce29531c,,d41cc126-63b8-4fa7-88d6-9b9b7648ba80,
fc8340bd-b1aa-4867-bd04-bc33d801497f,,51558178-d2da-44ed-905b-db6976f6aa76,
fde41922-a01f-462a-980b-fd9912274a0e,,f4df7abd-3d51-42fb-8cab-5102b95fad8e,
fe80f15a-6368-4e3c-83f3-14347f35eea2,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
fe88849e-39b3-4e37-96c1-4cec6eb9b998,,09226989-50e7-4c40-bd36-5bcef32ee7a1,
ff6c82f5-ca50-4234-93a5-7d30ef7a95fe,,6b9fdd82-685f-4f21-8fa3-883e06be2c30,
