from_ba_id,from_ba_name,from_gf_id,from_gf_name,to_ba_id,to_ba_name,to_gf_id,to_gf_name
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,888609b5-b58a-4d57-addc-a6935bba284b,Massive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
264a6ce2-0276-4921-83a9-9d9e39ca06ae,Diadema,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,,,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,888609b5-b58a-4d57-addc-a6935bba284b,Massive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
2ac051dc-67a5-4bda-892b-a137bbb15310,Diadema antillarum,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,,,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,888609b5-b58a-4d57-addc-a6935bba284b,Massive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
fd22abef-81b2-45a7-8b01-4a15b7d654db,Diadema setosum,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
e272dd03-ad39-457f-9a83-82b6491a8522,Diaseris,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
3c1a5896-0f3a-4f32-81e4-a684596e1e7f,Dichocoenia,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
fa6a7aaa-da32-4c0b-bb6b-dbed397f8bbe,Dichocoenia stellaris,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
a2935afb-895a-44b8-8f94-c83a14f8f110,Dichocoenia stokesii,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,888609b5-b58a-4d57-addc-a6935bba284b,Massive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
5173aa24-b336-4176-8716-6775183ddff8,Dichotella,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
594d63ea-46d7-4ac4-8811-f332f4e3439b,Dichotomosiphonaceae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
71533bf1-eb8f-4dc9-83db-46728490c81c,Dictyopteris,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
c765d8f0-4641-408b-88d6-f4143ddc35db,Dictyosphaeria,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
987019bd-142e-4333-993a-a820030360a9,Dictyota,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
